customer_id,date,amount,amount2
31,2023-07-12,17865,24845
31,2023-07-13,16529,18782
31,2023-07-14,17047,28550
31,2023-07-15,16588,32839
31,2023-07-16,16694,20022
31,2023-07-17,17842,35352
31,2023-07-18,17050,22022
31,2023-07-19,17798,35425
31,2023-07-20,17270,28562
31,2023-07-21,16568,27761
31,2023-07-22,16497,16786
31,2023-07-23,17310,28811
31,2023-07-24,16535,26755
31,2023-07-25,17325,32647
31,2023-07-26,16786,21916
31,2023-07-27,17396,24987
31,2023-07-28,17772,31707
31,2023-07-29,17312,18155
31,2023-07-30,17377,32799
31,2023-07-31,17233,31932
32,2023-06-01,17106,21374
32,2023-06-02,17662,22450
32,2023-06-03,17616,23005
32,2023-06-04,18178,20598
32,2023-06-05,18118,35217
32,2023-06-06,18434,36058
32,2023-06-07,18354,31002
32,2023-06-08,17053,17889
32,2023-06-09,17302,21019
32,2023-06-10,17661,20720
32,2023-06-11,17576,26926
32,2023-06-12,17087,18302
32,2023-06-13,17644,22136
32,2023-06-14,17263,25624
32,2023-06-15,17894,18604
32,2023-06-16,17439,29312
32,2023-06-17,18412,31799
32,2023-06-18,17155,17527
32,2023-06-19,18277,30332
32,2023-06-20,17669,18126
32,2023-06-21,17659,22336
32,2023-06-22,18458,19328
32,2023-06-23,17757,18175
32,2023-06-24,16985,33033
32,2023-06-25,17543,25476
32,2023-06-26,18082,18748
32,2023-06-27,17698,23606
32,2023-06-28,17010,20980
32,2023-06-29,17761,26250
32,2023-06-30,18395,28980
32,2023-07-01,17788,26905
32,2023-07-02,18285,19285
32,2023-07-03,17327,31298
32,2023-07-04,17266,30342
32,2023-07-05,17554,23296
32,2023-07-06,17032,21349
32,2023-07-07,17666,34822
32,2023-07-08,17089,26409
32,2023-07-09,17167,33250
32,2023-07-10,16913,22404
32,2023-07-11,17039,17654
32,2023-07-12,18232,20375
32,2023-07-13,17873,24089
32,2023-07-14,17761,32855
32,2023-07-15,17075,30045
32,2023-07-16,17389,32181
32,2023-07-17,17720,22834
32,2023-07-18,17442,26978
32,2023-07-19,17504,33701
32,2023-07-20,17305,23936
32,2023-07-21,17680,19493
32,2023-07-22,16950,21394
32,2023-07-23,18072,35902
32,2023-07-24,18134,22141
32,2023-07-25,17450,29612
32,2023-07-26,17599,30881
32,2023-07-27,16884,24972
32,2023-07-28,18363,23332
32,2023-07-29,18406,36244
32,2023-07-30,17546,25176
32,2023-07-31,17403,27472
33,2023-06-01,18890,20160
33,2023-06-02,18319,31360
33,2023-06-03,17708,25965
33,2023-06-04,18160,19382
33,2023-06-05,17512,32204
33,2023-06-06,18772,26025
33,2023-06-07,18675,32489
33,2023-06-08,17478,23010
33,2023-06-09,17708,19918
33,2023-06-10,18279,21482
33,2023-06-11,18640,25568
33,2023-06-12,17584,25351
33,2023-06-13,17436,19084
33,2023-06-14,17739,35180
33,2023-06-15,18764,25794
33,2023-06-16,18831,36639
33,2023-06-17,18287,27255
33,2023-06-18,18410,34996
33,2023-06-19,17646,28566
33,2023-06-20,18930,23285
33,2023-06-21,17463,29553
33,2023-06-22,18660,25466
33,2023-06-23,17686,18041
33,2023-06-24,18808,28719
33,2023-06-25,17460,23725
33,2023-06-26,18616,21823
33,2023-06-27,18553,28578
33,2023-06-28,18487,25585
33,2023-06-29,18740,26883
33,2023-06-30,17681,30972
33,2023-07-01,17882,19506
33,2023-07-02,17512,29256
33,2023-07-03,18513,27031
33,2023-07-04,19069,29795
33,2023-07-05,18357,29122
33,2023-07-06,17831,31936
33,2023-07-07,18917,22504
33,2023-07-08,17744,33890
33,2023-07-09,18661,21623
33,2023-07-10,18883,30831
33,2023-07-11,17799,30423
33,2023-07-12,18966,30270
33,2023-07-13,17564,34512
33,2023-07-14,17635,30020
33,2023-07-15,17575,34588
33,2023-07-16,18522,23528
33,2023-07-17,18088,33718
33,2023-07-18,18846,23000
33,2023-07-19,18024,34846
33,2023-07-20,17460,33285
33,2023-07-21,17834,22434
33,2023-07-22,18916,31902
33,2023-07-23,18270,26512
33,2023-07-24,18119,20237
33,2023-07-25,18305,31645
33,2023-07-26,18721,30430
33,2023-07-27,18982,19012
33,2023-07-28,18838,25044
33,2023-07-29,18128,28209
33,2023-07-30,17481,34552
33,2023-07-31,17856,19786
34,2023-06-01,18656,27878
34,2023-06-02,18746,37227
34,2023-06-03,19406,21795
34,2023-06-04,18809,20093
34,2023-06-05,19259,21561
34,2023-06-06,18824,24969
34,2023-06-07,19524,24593
34,2023-06-08,18770,30571
34,2023-06-09,19456,31291
34,2023-06-10,19364,22623
34,2023-06-11,18691,24874
34,2023-06-12,19036,37837
34,2023-06-13,17968,24671
34,2023-06-14,19234,33948
34,2023-06-15,19478,38769
34,2023-06-16,19328,36585
34,2023-06-17,18783,21674
34,2023-06-18,19432,33598
34,2023-06-19,18494,29610
34,2023-06-20,19286,37671
34,2023-06-21,18730,27052
34,2023-06-22,19435,29641
34,2023-06-23,18224,28665
34,2023-06-24,18122,19930
34,2023-06-25,19346,26287
34,2023-06-26,18174,26102
34,2023-06-27,18613,20470
34,2023-06-28,18609,37118
34,2023-06-29,18795,33547
34,2023-06-30,17960,22151
34,2023-07-01,19312,36710
34,2023-07-02,19359,34928
34,2023-07-03,19330,35537
34,2023-07-04,19517,36220
34,2023-07-05,19221,28606
34,2023-07-06,18568,35379
34,2023-07-07,18070,34070
34,2023-07-08,19125,26670
34,2023-07-09,17967,35318
34,2023-07-10,18473,22137
34,2023-07-11,19148,20263
34,2023-07-12,19205,37222
34,2023-07-13,18852,20971
34,2023-07-14,18166,32906
34,2023-07-15,18332,22697
34,2023-07-16,18542,28714
34,2023-07-17,18178,19232
34,2023-07-18,18145,31892
34,2023-07-19,18717,19067
34,2023-07-20,19326,37393
34,2023-07-21,18482,35541
34,2023-07-22,19567,33964
34,2023-07-23,19456,26901
34,2023-07-24,18150,29071
34,2023-07-25,18779,22577
34,2023-07-26,19573,25358
34,2023-07-27,19557,31609
34,2023-07-28,18744,21972
34,2023-07-29,18235,26642
34,2023-07-30,18355,25289
34,2023-07-31,18266,30412
35,2023-06-01,18424,24980
35,2023-06-02,19356,29317
35,2023-06-03,19928,34039
35,2023-06-04,18842,25717
35,2023-06-05,18519,25995
35,2023-06-06,19304,32094
35,2023-06-07,19426,33006
35,2023-06-08,19589,28923
35,2023-06-09,18968,30429
35,2023-06-10,19812,21931
35,2023-06-11,19952,37395
35,2023-06-12,19003,31429
35,2023-06-13,18761,22804
35,2023-06-14,19270,38508
35,2023-06-15,19681,38591
35,2023-06-16,20180,34963
35,2023-06-17,19221,31579
35,2023-06-18,18540,24077
35,2023-06-19,20020,25496
35,2023-06-20,19613,21815
35,2023-06-21,19624,28352
35,2023-06-22,18681,35282
35,2023-06-23,19174,30919
35,2023-06-24,19142,25226
35,2023-06-25,19314,25771
35,2023-06-26,19191,25326
35,2023-06-27,18670,23979
35,2023-06-28,20047,23969
35,2023-06-29,18591,28006
35,2023-06-30,19395,25983
35,2023-07-01,19236,22826
35,2023-07-02,18890,26437
35,2023-07-03,19000,27201
35,2023-07-04,18708,30724
35,2023-07-05,20104,39011
35,2023-07-06,19520,20342
35,2023-07-07,19807,29214
35,2023-07-08,19871,20023
35,2023-07-09,19315,30501
35,2023-07-10,19558,22549
35,2023-07-11,20029,24680
35,2023-07-12,19181,33030
35,2023-07-13,19361,24251
35,2023-07-14,19857,24087
35,2023-07-15,18988,30249
35,2023-07-16,19156,33472
35,2023-07-17,19056,32470
35,2023-07-18,19468,23906
35,2023-07-19,19052,33123
35,2023-07-20,19175,21308
35,2023-07-21,18566,26714
35,2023-07-22,18773,30325
35,2023-07-23,18943,21979
35,2023-07-24,18507,20928
35,2023-07-25,20169,25780
35,2023-07-26,19194,28777
35,2023-07-27,20126,26146
35,2023-07-28,19869,27312
35,2023-07-29,18847,23415
35,2023-07-30,19362,25997
35,2023-07-31,18477,21228
36,2023-06-01,19841,37702
36,2023-06-02,20077,33461
36,2023-06-03,20341,26853
36,2023-06-04,20649,31761
36,2023-06-05,19463,38403
36,2023-06-06,19110,32072
36,2023-06-07,20086,20483
36,2023-06-08,19018,25693
36,2023-06-09,19466,35973
36,2023-06-10,19903,35466
36,2023-06-11,19508,36780
36,2023-06-12,19258,36149
36,2023-06-13,20345,29134
36,2023-06-14,19812,28767
36,2023-06-15,19361,23380
36,2023-06-16,20422,34309
36,2023-06-17,19248,29971
36,2023-06-18,19365,20286
36,2023-06-19,20672,28929
36,2023-06-20,20450,21214
36,2023-06-21,20499,25921
36,2023-06-22,20022,38069
36,2023-06-23,19487,31304
36,2023-06-24,20373,35374
36,2023-06-25,19263,28953
36,2023-06-26,19187,35250
36,2023-06-27,19236,36528
36,2023-06-28,19278,30712
36,2023-06-29,19714,29641
36,2023-06-30,20473,26825
36,2023-07-01,19825,37450
36,2023-07-02,20066,36054
36,2023-07-03,19926,32730
36,2023-07-04,19895,22517
36,2023-07-05,20633,20640
36,2023-07-06,20150,34050
36,2023-07-07,20611,33878
36,2023-07-08,20083,38979
36,2023-07-09,19871,34031
36,2023-07-10,20660,34315
36,2023-07-11,20310,28021
36,2023-07-12,19448,30068
36,2023-07-13,19068,34712
36,2023-07-14,20553,31780
36,2023-07-15,20544,38283
36,2023-07-16,20599,36189
36,2023-07-17,20585,31065
36,2023-07-18,20680,26139
36,2023-07-19,19351,37945
36,2023-07-20,20270,20379
36,2023-07-21,19896,36442
36,2023-07-22,20614,27067
36,2023-07-23,19224,22987
36,2023-07-24,19940,23429
36,2023-07-25,20752,31794
36,2023-07-26,19524,25520
36,2023-07-27,20726,23120
36,2023-07-28,19426,22363
36,2023-07-29,19707,36836
36,2023-07-30,20461,26456
36,2023-07-31,20356,30621
37,2023-06-01,21164,36408
37,2023-06-02,20870,26937
37,2023-06-03,20330,27531
37,2023-06-04,20677,40284
37,2023-06-05,21374,26995
37,2023-06-06,20117,25552
37,2023-06-07,19757,29480
37,2023-06-08,19753,25415
37,2023-06-09,20553,33842
37,2023-06-10,20855,23556
37,2023-06-11,20833,32168
37,2023-06-12,19877,25473
37,2023-06-13,20135,32236
37,2023-06-14,20830,30234
37,2023-06-15,21053,27715
37,2023-06-16,20542,34885
37,2023-06-17,20653,29286
37,2023-06-18,20300,25906
37,2023-06-19,20256,21085
37,2023-06-20,20075,24457
37,2023-06-21,21011,27041
37,2023-06-22,20043,37127
37,2023-06-23,20754,37804
37,2023-06-24,20199,35794
37,2023-06-25,20451,37054
37,2023-06-26,20473,25791
37,2023-06-27,21346,42562
37,2023-06-28,19955,36404
37,2023-06-29,20020,24059
37,2023-06-30,20398,40449
37,2023-07-01,20592,30386
37,2023-07-02,19724,35694
37,2023-07-03,19977,22739
37,2023-07-04,20148,39159
37,2023-07-05,21277,21585
37,2023-07-06,20000,25479
37,2023-07-07,20632,23311
37,2023-07-08,20061,37245
37,2023-07-09,20132,37852
37,2023-07-10,20664,22984
37,2023-07-11,20476,23291
37,2023-07-12,19601,29184
37,2023-07-13,21131,41023
37,2023-07-14,20000,38069
37,2023-07-15,20095,22342
37,2023-07-16,20966,40445
37,2023-07-17,21277,29693
37,2023-07-18,21320,42371
37,2023-07-19,21122,34865
37,2023-07-20,20995,27553
37,2023-07-21,20079,23880
37,2023-07-22,20611,40810
37,2023-07-23,21349,41215
37,2023-07-24,20963,35173
37,2023-07-25,20237,26236
37,2023-07-26,20831,26595
37,2023-07-27,20574,29573
37,2023-07-28,21009,21586
37,2023-07-29,20649,23141
37,2023-07-30,21376,28404
37,2023-07-31,19824,26092
38,2023-06-01,21522,37731
38,2023-06-02,20915,41232
38,2023-06-03,21470,35025
38,2023-06-04,20569,24980
38,2023-06-05,21804,22772
38,2023-06-06,21628,34537
38,2023-06-07,20187,35766
38,2023-06-08,20815,36226
38,2023-06-09,20122,22395
38,2023-06-10,20339,32058
38,2023-06-11,20029,38416
38,2023-06-12,21416,27755
38,2023-06-13,21129,34778
38,2023-06-14,21362,35795
38,2023-06-15,20832,39642
38,2023-06-16,21176,22677
38,2023-06-17,21172,41365
38,2023-06-18,20496,37464
38,2023-06-19,21031,41885
38,2023-06-20,20806,30344
38,2023-06-21,20367,35599
38,2023-06-22,20204,35501
38,2023-06-23,20999,27563
38,2023-06-24,20059,28514
38,2023-06-25,20412,23872
38,2023-06-26,20849,33189
38,2023-06-27,20574,28536
38,2023-06-28,21015,39366
38,2023-06-29,21279,41112
38,2023-06-30,20966,37780
38,2023-07-01,20704,22152
38,2023-07-02,21393,30549
38,2023-07-03,21081,23755
38,2023-07-04,20920,28279
38,2023-07-05,20744,34117
38,2023-07-06,21312,27363
38,2023-07-07,21188,29064
38,2023-07-08,21255,28326
38,2023-07-09,21927,30508
38,2023-07-10,20854,32178
38,2023-07-11,21081,24679
38,2023-07-12,21379,30848
38,2023-07-13,20788,38344
38,2023-07-14,21281,30603
38,2023-07-15,20390,40394
38,2023-07-16,20519,24273
38,2023-07-17,20565,36178
38,2023-07-18,21653,34644
38,2023-07-19,21296,24321
38,2023-07-20,21757,43336
38,2023-07-21,21157,34390
38,2023-07-22,20736,34834
38,2023-07-23,20974,22985
38,2023-07-24,20346,23958
38,2023-07-25,20744,30846
38,2023-07-26,21866,33465
38,2023-07-27,21523,37791
38,2023-07-28,21239,35025
38,2023-07-29,20082,38053
38,2023-07-30,20404,21782
38,2023-07-31,21713,36800
39,2023-06-01,22025,37511
39,2023-06-02,22528,32742
39,2023-06-03,22228,22573
39,2023-06-04,22399,22468
39,2023-06-05,21872,25374
39,2023-06-06,21114,30678
39,2023-06-07,21222,33191
39,2023-06-08,20803,29458
39,2023-06-09,21480,31621
39,2023-06-10,21462,21772
39,2023-06-11,21559,21994
39,2023-06-12,22181,22200
39,2023-06-13,21782,43051
39,2023-06-14,22347,38941
39,2023-06-15,21795,35803
39,2023-06-16,21179,31226
39,2023-06-17,21518,27981
39,2023-06-18,22265,43586
39,2023-06-19,21843,26330
39,2023-06-20,20681,37272
39,2023-06-21,22030,24452
39,2023-06-22,21256,31551
39,2023-06-23,22471,40493
39,2023-06-24,21571,41125
39,2023-06-25,20709,29910
39,2023-06-26,21378,34886
39,2023-06-27,22213,43842
39,2023-06-28,20850,37949
39,2023-06-29,21964,42858
39,2023-06-30,21712,29515
39,2023-07-01,21832,42286
39,2023-07-02,21547,39967
39,2023-07-03,21075,40133
39,2023-07-04,21387,30350
39,2023-07-05,21613,23411
39,2023-07-06,22136,31462
39,2023-07-07,21208,24217
39,2023-07-08,21798,27770
39,2023-07-09,21999,40653
39,2023-07-10,22221,30462
39,2023-07-11,21736,25482
39,2023-07-12,22317,39760
39,2023-07-13,21457,41337
39,2023-07-14,21759,28107
39,2023-07-15,20976,38854
39,2023-07-16,20757,23094
39,2023-07-17,22141,40369
39,2023-07-18,21016,27170
39,2023-07-19,21819,33466
39,2023-07-20,22442,32723
39,2023-07-21,21984,23483
39,2023-07-22,21664,34739
39,2023-07-23,21151,32186
39,2023-07-24,21317,22600
39,2023-07-25,20759,30354
39,2023-07-26,22300,31549
39,2023-07-27,22415,32395
39,2023-07-28,22285,31875
39,2023-07-29,20868,26276
39,2023-07-30,22044,33753
39,2023-07-31,21951,24891
40,2023-06-01,22789,36574
40,2023-06-02,22619,42302
40,2023-06-03,21641,27241
40,2023-06-04,21913,38095
40,2023-06-05,22462,28254
40,2023-06-06,21863,26914
40,2023-06-07,21190,35931
40,2023-06-08,22461,39691
40,2023-06-09,22155,24844
40,2023-06-10,21460,27014
40,2023-06-11,22094,44152
40,2023-06-12,22919,42139
40,2023-06-13,22152,37197
40,2023-06-14,22869,39735
40,2023-06-15,22141,41379
40,2023-06-16,21406,33395
40,2023-06-17,22321,38710
40,2023-06-18,21428,41062
40,2023-06-19,22665,26093
40,2023-06-20,22933,44697
40,2023-06-21,22369,33193
40,2023-06-22,22144,34741
40,2023-06-23,21455,28558
40,2023-06-24,22544,43885
40,2023-06-25,21613,35408
40,2023-06-26,22457,23631
40,2023-06-27,22027,30799
40,2023-06-28,21515,23238
40,2023-06-29,21483,30188
40,2023-06-30,21377,34350
40,2023-07-01,21101,30790
40,2023-07-02,22233,38774
40,2023-07-03,22035,28044
40,2023-07-04,22026,27242
40,2023-07-05,21784,36382
40,2023-07-06,21259,24210
40,2023-07-07,21780,40957
40,2023-07-08,21532,40306
40,2023-07-09,21908,42080
40,2023-07-10,22882,43292
40,2023-07-11,22313,32948
40,2023-07-12,22282,43466
40,2023-07-13,23005,25897
40,2023-07-14,21425,37265
40,2023-07-15,21358,33049
40,2023-07-16,22527,42999
40,2023-07-17,21166,36693
40,2023-07-18,22510,36426
40,2023-07-19,22961,37692
40,2023-07-20,22739,32158
40,2023-07-21,22542,31865
40,2023-07-22,23024,33135
40,2023-07-23,21655,36754
40,2023-07-24,21817,31218
40,2023-07-25,21155,24924
40,2023-07-26,21551,40631
40,2023-07-27,22183,31208
40,2023-07-28,21521,23982
40,2023-07-29,22474,37211
40,2023-07-30,21938,35288
40,2023-07-31,21991,28198
41,2023-06-01,22778,33727
41,2023-06-02,22761,38420
41,2023-06-03,23011,30795
41,2023-06-04,23546,32391
41,2023-06-05,22556,44637
41,2023-06-06,22553,30955
41,2023-06-07,22611,39735
41,2023-06-08,21788,42924
41,2023-06-09,22849,37583
41,2023-06-10,23127,43474
41,2023-06-11,22158,37100
41,2023-06-12,21849,41691
41,2023-06-13,22343,29214
41,2023-06-14,22375,44307
41,2023-06-15,21757,30206
41,2023-06-16,23315,27238
41,2023-06-17,21993,42531
41,2023-06-18,22039,40834
41,2023-06-19,21807,38594
41,2023-06-20,23409,37511
41,2023-06-21,23378,38602
41,2023-06-22,22030,34849
41,2023-06-23,23518,44345
41,2023-06-24,22015,29708
41,2023-06-25,21777,33224
41,2023-06-26,22159,41228
41,2023-06-27,22557,32110
41,2023-06-28,23563,42630
41,2023-06-29,22973,26016
41,2023-06-30,21888,30573
41,2023-07-01,22116,33245
41,2023-07-02,22774,45384
41,2023-07-03,22242,41538
41,2023-07-04,21864,37662
41,2023-07-05,22951,42319
41,2023-07-06,22053,40663
41,2023-07-07,22972,45750
41,2023-07-08,22970,28777
41,2023-07-09,23120,26911
41,2023-07-10,22580,32732
41,2023-07-11,23010,41790
41,2023-07-12,22515,24190
41,2023-07-13,22560,24329
41,2023-07-14,22338,42356
41,2023-07-15,22081,40494
41,2023-07-16,22958,45914
41,2023-07-17,22571,36210
41,2023-07-18,22185,33739
41,2023-07-19,22209,35822
41,2023-07-20,22217,35863
41,2023-07-21,22147,43328
41,2023-07-22,23044,39890
41,2023-07-23,21935,38575
41,2023-07-24,22032,22151
41,2023-07-25,22025,38815
41,2023-07-26,22365,33270
41,2023-07-27,22073,22371
41,2023-07-28,23603,38110
41,2023-07-29,21875,34151
41,2023-07-30,22281,27723
41,2023-07-31,22618,40501
42,2023-06-01,24074,33622
42,2023-06-02,23114,33904
42,2023-06-03,22659,28014
42,2023-06-04,22669,41590
42,2023-06-05,23755,38375
42,2023-06-06,23187,37738
42,2023-06-07,22625,39090
42,2023-06-08,23894,32171
42,2023-06-09,23860,34913
42,2023-06-10,22486,25993
42,2023-06-11,23347,32400
42,2023-06-12,23786,37145
42,2023-06-13,23524,42970
42,2023-06-14,23169,30692
42,2023-06-15,24076,28639
42,2023-06-16,22366,34894
42,2023-06-17,22818,40320
42,2023-06-18,24067,36504
42,2023-06-19,23493,30237
42,2023-06-20,23344,41172
42,2023-06-21,23489,32481
42,2023-06-22,23399,33038
42,2023-06-23,24075,37638
42,2023-06-24,22734,27574
42,2023-06-25,22733,23213
42,2023-06-26,23181,32912
42,2023-06-27,23571,37914
42,2023-06-28,22373,39910
42,2023-06-29,23891,47240
42,2023-06-30,23229,25391
42,2023-07-01,22391,23099
42,2023-07-02,23608,36193
42,2023-07-03,22604,26231
42,2023-07-04,23481,45326
42,2023-07-05,23366,26185
42,2023-07-06,24229,39741
42,2023-07-07,22296,39006
42,2023-07-08,23936,47648
42,2023-07-09,23073,23518
42,2023-07-10,22745,32794
42,2023-07-11,23120,26927
42,2023-07-12,22307,29418
42,2023-07-13,23230,37831
42,2023-07-14,23069,42560
42,2023-07-15,23225,23275
42,2023-07-16,23063,44621
42,2023-07-17,22282,40297
42,2023-07-18,22817,27187
42,2023-07-19,22411,42225
42,2023-07-20,22365,31381
42,2023-07-21,23444,29950
42,2023-07-22,23327,29527
42,2023-07-23,23310,33219
42,2023-07-24,22806,42892
42,2023-07-25,23071,24120
42,2023-07-26,23632,44227
42,2023-07-27,22641,30658
42,2023-07-28,22747,37691
42,2023-07-29,23327,27992
42,2023-07-30,22235,37319
42,2023-07-31,23901,37396
43,2023-06-01,23399,32114
43,2023-06-02,23515,24964
43,2023-06-03,23155,34908
43,2023-06-04,23308,32402
43,2023-06-05,23000,43230
43,2023-06-06,23337,44030
43,2023-06-07,23214,32373
43,2023-06-08,23968,28814
43,2023-06-09,24430,32088
43,2023-06-10,24750,34571
43,2023-06-11,24399,48595
43,2023-06-12,23341,32339
43,2023-06-13,24632,38789
43,2023-06-14,24302,36617
43,2023-06-15,24120,47601
43,2023-06-16,23003,35272
43,2023-06-17,22854,25603
43,2023-06-18,22796,33155
43,2023-06-19,23513,29479
43,2023-06-20,23098,44764
43,2023-06-21,24244,26743
43,2023-06-22,24860,27595
43,2023-06-23,23451,38268
43,2023-06-24,22799,28146
43,2023-06-25,23273,33265
43,2023-06-26,23869,30483
43,2023-06-27,23831,45874
43,2023-06-28,24605,32295
43,2023-06-29,24429,47606
43,2023-06-30,24588,35843
43,2023-07-01,24177,26430
43,2023-07-02,23521,44366
43,2023-07-03,24612,27948
43,2023-07-04,24717,39154
43,2023-07-05,23616,36493
43,2023-07-06,23274,26034
43,2023-07-07,23055,44843
43,2023-07-08,24398,45918
43,2023-07-09,24350,25258
43,2023-07-10,23299,41769
43,2023-07-11,23142,24945
43,2023-07-12,23669,41445
43,2023-07-13,24620,47941
43,2023-07-14,23130,45702
43,2023-07-15,23308,25463
43,2023-07-16,24585,46146
43,2023-07-17,23030,33777
43,2023-07-18,24732,34936
43,2023-07-19,24673,46479
43,2023-07-20,24872,48344
43,2023-07-21,23300,39802
43,2023-07-22,24079,36068
43,2023-07-23,23288,40077
43,2023-07-24,23452,45897
43,2023-07-25,23073,33394
43,2023-07-26,23552,38932
43,2023-07-27,24546,38346
43,2023-07-28,23705,40129
43,2023-07-29,24807,34465
43,2023-07-30,24713,40199
43,2023-07-31,24021,28223
44,2023-06-01,24817,32871
44,2023-06-02,24001,33426
44,2023-06-03,25098,48094
44,2023-06-04,24269,42900
44,2023-06-05,23231,26664
44,2023-06-06,25274,32423
44,2023-06-07,23589,31665
44,2023-06-08,24184,47243
44,2023-06-09,23290,35961
44,2023-06-10,25018,27419
44,2023-06-11,25260,42166
44,2023-06-12,24630,42504
44,2023-06-13,24229,47762
44,2023-06-14,23762,33244
44,2023-06-15,24735,25954
44,2023-06-16,23935,36476
44,2023-06-17,23674,34611
44,2023-06-18,23492,45229
44,2023-06-19,23233,32443
44,2023-06-20,24039,34283
44,2023-06-21,24155,27341
44,2023-06-22,25169,34168
44,2023-06-23,23364,35858
44,2023-06-24,25148,25860
44,2023-06-25,24402,28983
44,2023-06-26,25208,43948
44,2023-06-27,24633,44927
44,2023-06-28,24811,30933
44,2023-06-29,23390,30617
44,2023-06-30,24946,48576
44,2023-07-01,24917,49528
44,2023-07-02,25328,49728
44,2023-07-03,24274,27960
44,2023-07-04,25341,35674
44,2023-07-05,24554,42166
44,2023-07-06,25000,48168
44,2023-07-07,23734,34755
44,2023-07-08,23423,34757
44,2023-07-09,25243,45792
44,2023-07-10,23778,26971
44,2023-07-11,23588,23916
44,2023-07-12,24706,45144
44,2023-07-13,23586,37892
44,2023-07-14,23902,40577
44,2023-07-15,23913,32409
44,2023-07-16,23307,26827
44,2023-07-17,23657,40395
44,2023-07-18,24920,26923
44,2023-07-19,24350,29955
44,2023-07-20,23634,30490
44,2023-07-21,23983,35911
44,2023-07-22,24435,44959
44,2023-07-23,24070,28571
44,2023-07-24,24477,46308
44,2023-07-25,23380,40270
44,2023-07-26,25367,37808
44,2023-07-27,25378,48630
44,2023-07-28,25358,39392
44,2023-07-29,23882,47494
44,2023-07-30,23643,35557
44,2023-07-31,24118,39439
45,2023-06-01,25546,49933
45,2023-06-02,24466,37878
45,2023-06-03,25124,44527
45,2023-06-04,24664,48760
45,2023-06-05,25285,38126
45,2023-06-06,25143,50091
45,2023-06-07,24796,44445
45,2023-06-08,25735,41277
45,2023-06-09,24795,30129
45,2023-06-10,24549,40667
45,2023-06-11,25871,30594
45,2023-06-12,25987,49816
45,2023-06-13,25918,37022
45,2023-06-14,24825,41882
45,2023-06-15,25673,32317
45,2023-06-16,26003,41987
45,2023-06-17,25298,35705
45,2023-06-18,23998,45207
45,2023-06-19,25358,47235
45,2023-06-20,24250,45196
45,2023-06-21,25811,47055
45,2023-06-22,24359,32956
45,2023-06-23,24719,35520
45,2023-06-24,25139,50084
45,2023-06-25,24759,39436
45,2023-06-26,25512,47212
45,2023-06-27,24197,40858
45,2023-06-28,23965,25613
45,2023-06-29,25305,38442
45,2023-06-30,25992,41605
45,2023-07-01,25202,49869
45,2023-07-02,24399,42025
45,2023-07-03,25460,44553
45,2023-07-04,24162,43019
45,2023-07-05,24300,41721
45,2023-07-06,25890,26787
45,2023-07-07,24411,43146
45,2023-07-08,24704,46385
45,2023-07-09,25108,32510
45,2023-07-10,24410,29622
45,2023-07-11,25277,43440
45,2023-07-12,24171,30932
45,2023-07-13,25197,47501
45,2023-07-14,24597,45170
45,2023-07-15,25435,43571
45,2023-07-16,24793,34020
45,2023-07-17,23818,43580
45,2023-07-18,23695,28352
45,2023-07-19,24497,42615
45,2023-07-20,25884,35365
45,2023-07-21,24190,36873
45,2023-07-22,24541,31447
45,2023-07-23,25164,31240
45,2023-07-24,25467,47255
45,2023-07-25,25287,46729
45,2023-07-26,24548,25578
45,2023-07-27,25754,46949
45,2023-07-28,24658,48962
45,2023-07-29,24185,28691
45,2023-07-30,25142,28461
45,2023-07-31,25887,46560
46,2023-06-01,26187,34484
46,2023-06-02,25663,49835
46,2023-06-03,25636,30065
46,2023-06-04,25395,30665
46,2023-06-05,24506,31519
46,2023-06-06,25884,50732
46,2023-06-07,24717,35979
46,2023-06-08,24994,26703
46,2023-06-09,24881,42455
46,2023-06-10,25910,38399
46,2023-06-11,25194,37482
46,2023-06-12,25789,28868
46,2023-06-13,25437,44878
46,2023-06-14,25026,48779
46,2023-06-15,24599,42973
46,2023-06-16,26193,41514
46,2023-06-17,25340,48061
46,2023-06-18,25638,45783
46,2023-06-19,24565,34129
46,2023-06-20,24871,38378
46,2023-06-21,25278,30419
46,2023-06-22,24598,34439
46,2023-06-23,26088,27167
46,2023-06-24,25722,31028
46,2023-06-25,24907,32280
46,2023-06-26,26013,49631
46,2023-06-27,24342,41078
46,2023-06-28,26073,44020
46,2023-06-29,24847,25718
46,2023-06-30,25439,26785
46,2023-07-01,25849,37428
46,2023-07-02,24419,48063
46,2023-07-03,25501,38553
46,2023-07-04,26219,47996
46,2023-07-05,26315,33009
46,2023-07-06,24761,31188
46,2023-07-07,24617,42791
46,2023-07-08,24802,33806
46,2023-07-09,26353,52309
46,2023-07-10,25551,29008
46,2023-07-11,25638,36804
46,2023-07-12,25473,31241
46,2023-07-13,24399,44785
46,2023-07-14,25244,35749
46,2023-07-15,24605,27892
46,2023-07-16,24991,48863
46,2023-07-17,24710,47283
46,2023-07-18,26485,46047
46,2023-07-19,25700,50992
46,2023-07-20,26509,37984
46,2023-07-21,24925,34102
46,2023-07-22,26455,41018
46,2023-07-23,26424,40195
46,2023-07-24,26618,30709
46,2023-07-25,24446,33051
46,2023-07-26,25411,50317
46,2023-07-27,24757,43180
46,2023-07-28,26415,42170
